,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
4677,query_172,ext_tpcds1000#072#003,1781504195418,autoslo-4-1781504195418-0,4,228,3601.69677734375,3769.5024,,,1.0465907,0.0,True,lstm,0.0
5664,query_148,ext_tpcds1000#075#003,1781513174670,autoslo-4-1781513174670-0,4,231,3601.68994140625,4181.868,,,1.161085,0.0,True,lstm,0.0
10437,query_265,ext_tpcds1000#011#003,1778868881242,autoslo-4-1778868881242-0,4,160,3601.648681640625,3256.4666,,,0.90415996,345.18212890625,True,lstm,0.100749016
2752,query_283,ext_tpcds1000#089#003,1781488939845,autoslo-8-1781488939845-0,8,277,3601.562744140625,4274.1113,,,1.186738,0.0,True,lstm,0.0
4648,query_220,ext_tpcds1000#099#002,1781522879274,autoslo-4-1781522879274-0,4,217,3601.545654296875,4179.799,,,1.1605569,0.0,True,lstm,0.0
8583,query_228,ext_tpcds1000#064#003,1781513174670,autoslo-4-1781513174670-0,4,170,3601.545654296875,4990.4897,,,1.3856522,0.0,True,lstm,0.0
484,query_113,ext_tpcds1000#072#003,1781504195418,autoslo-4-1781504195418-0,4,247,3601.542236328125,3657.1594,,,1.0154426,0.0,True,lstm,0.0
801,query_95,ext_tpcds1000#083#001,1781478035304,autoslo-4-1781478035304-0,4,280,3601.528564453125,3856.1787,,,1.0707061,0.0,True,lstm,0.0
6793,query_240,ext_tpcds1000#011#003,1781494395969,autoslo-4-1781494395969-0,4,145,3601.452880859375,3080.9148,,,0.8554644,520.5380859375,True,lstm,0.15611076
10438,query_237,ext_tpcds1000#067#002,1781494395969,autoslo-4-1781494395969-0,4,145,3601.442626953125,3952.7827,,,1.0975554,0.0,True,lstm,0.0
6762,query_172,ext_tpcds1000#072#003,1781494395969,autoslo-4-1781494395969-0,4,206,3601.435791015625,3378.5315,,,0.93810683,222.904296875,True,lstm,0.06389141
7043,query_277,ext_tpcds1000#036#002,1781488939845,autoslo-8-1781488939845-0,8,279,3601.435791015625,3773.3582,,,1.0477371,0.0,True,lstm,0.0
4330,query_267,ext_tpcds1000#005#002,1781513174670,autoslo-4-1781513174670-0,4,138,3601.4150390625,3404.0947,,,0.94521034,197.3203125,True,lstm,0.056347847
5090,query_276,ext_tpcds1000#070#003,1781488939845,autoslo-8-1781488939845-0,8,279,3601.37060546875,4211.035,,,1.1692868,0.0,True,lstm,0.0
1793,query_259,ext_tpcds1000#002#002,1781483786331,autoslo-8-1781483786331-0,8,264,3601.329345703125,3209.7087,,,0.89125663,391.62060546875,True,lstm,0.115122795
5769,query_274,ext_tpcds1000#028#001,1781504195418,autoslo-4-1781504195418-0,4,170,3601.322509765625,5822.428,,,1.6167473,0.0,True,lstm,0.0
7234,query_271,ext_tpcds1000#028#001,1781488939845,autoslo-8-1781488939845-0,8,279,3601.2880859375,4399.1675,,,1.2215539,0.0,True,lstm,0.0
1826,query_273,ext_tpcds1000#025#003,1781488939845,autoslo-8-1781488939845-0,8,279,3601.267578125,3294.2148,,,0.9147376,307.052734375,True,lstm,0.089118004
9986,query_261,ext_tpcds1000#017#001,1781488939845,autoslo-8-1781488939845-0,8,280,3601.260498046875,3544.0083,,,0.9841022,57.252197265625,True,lstm,0.016025543
1034,query_164,ext_tpcds1000#038#001,1778846572149,autoslo-4-1778846572149-0,4,137,3601.257080078125,4365.1455,,,1.2121172,0.0,True,lstm,0.0
6912,query_83,ext_tpcds1000#094#002,1781489438980,autoslo-4-1781489438980-0,4,290,3601.250244140625,4734.648,,,1.3147234,0.0,True,lstm,0.0
9956,query_196,ext_tpcds1000#026#002,1781494395969,autoslo-4-1781494395969-0,4,201,3601.236572265625,3135.2993,,,0.87061745,465.937255859375,True,lstm,0.13855267
8773,query_227,ext_tpcds1000#072#001,1781504195418,autoslo-4-1781504195418-0,4,213,3601.229736328125,5111.175,,,1.419286,0.0,True,lstm,0.0
6016,query_122,ext_tpcds1000#045#001,1781484238915,autoslo-4-1781484238915-0,4,290,3601.17822265625,4219.457,,,1.171688,0.0,True,lstm,0.0
1636,query_284,ext_tpcds1000#064#002,1781483786331,autoslo-8-1781483786331-0,8,264,3601.17138671875,3022.3362,,,0.83926475,578.835205078125,True,lstm,0.17522907
6624,query_279,ext_tpcds1000#005#003,1781488939845,autoslo-8-1781488939845-0,8,279,3601.157470703125,3815.948,,,1.0596448,0.0,True,lstm,0.0
1825,query_236,ext_tpcds1000#079#003,1781484238915,autoslo-4-1781484238915-0,4,279,3601.157470703125,4342.636,,,1.2059001,0.0,True,lstm,0.0
7496,query_221,ext_tpcds1000#053#003,1781522879274,autoslo-4-1781522879274-0,4,217,3601.150634765625,4115.24,,,1.142757,0.0,True,lstm,0.0
8326,query_277,ext_tpcds1000#076#001,1781504195418,autoslo-4-1781504195418-0,4,170,3601.147216796875,4959.309,,,1.377147,0.0,True,lstm,0.0
8450,query_233,ext_tpcds1000#034#002,1781522879274,autoslo-4-1781522879274-0,4,209,3601.123291015625,2865.6934,,,0.7957776,735.429931640625,True,lstm,0.22843552
8001,query_270,ext_tpcds1000#044#002,1781489438980,autoslo-4-1781489438980-0,4,287,3601.123291015625,4518.8154,,,1.254835,0.0,True,lstm,0.0
1057,query_244,ext_tpcds1000#007#001,1781489438980,autoslo-4-1781489438980-0,4,289,3601.113037109375,3898.5469,,,1.082595,0.0,True,lstm,0.0
2377,query_274,ext_tpcds1000#028#001,1781513174670,autoslo-4-1781513174670-0,4,137,3601.109375,4889.0854,,,1.3576609,0.0,True,lstm,0.0
4452,query_266,ext_tpcds1000#072#003,1781504195418,autoslo-4-1781504195418-0,4,173,3601.1025390625,3724.3857,,,1.0342349,0.0,True,lstm,0.0
2304,query_296,ext_tpcds1000#027#001,1781489438980,autoslo-4-1781489438980-0,4,287,3601.07861328125,961.70447,,,0.2670601,2639.3740234375,True,lstm,1.3202815
10304,query_247,ext_tpcds1000#053#002,1781489438980,autoslo-4-1781489438980-0,4,289,3601.0751953125,3871.7993,,,1.0751787,0.0,True,lstm,0.0
8491,query_224,ext_tpcds1000#025#001,1781522879274,autoslo-4-1781522879274-0,4,217,3601.07177734375,3769.3694,,,1.0467354,0.0,True,lstm,0.0
9760,query_292,ext_tpcds1000#002#003,1781489438980,autoslo-4-1781489438980-0,4,287,3601.06494140625,5448.081,,,1.5129083,0.0,True,lstm,0.0
7528,query_222,ext_tpcds1000#093#001,1778868881242,autoslo-4-1778868881242-0,4,172,3601.051025390625,2910.251,,,0.8081671,690.800048828125,True,lstm,0.21298647
3428,query_153,ext_tpcds1000#066#002,1781494395969,autoslo-4-1781494395969-0,4,223,3601.047607421875,2781.423,,,0.77239275,819.62451171875,True,lstm,0.25826216
9250,query_231,ext_tpcds1000#097#001,1781484238915,autoslo-4-1781484238915-0,4,280,3601.044189453125,4295.9907,,,1.1929847,0.0,True,lstm,0.0
8162,query_132,ext_tpcds1000#075#002,1781504195418,autoslo-4-1781504195418-0,4,233,3601.044189453125,4506.9883,,,1.2515782,0.0,True,lstm,0.0
8167,query_262,ext_tpcds1000#016#003,1781513174670,autoslo-4-1781513174670-0,4,139,3601.044189453125,3356.4878,,,0.93208736,244.556396484375,True,lstm,0.07032871
451,query_255,ext_tpcds1000#023#001,1781483786331,autoslo-8-1781483786331-0,8,266,3601.037353515625,5268.369,,,1.4630142,0.0,True,lstm,0.0
7845,query_197,ext_tpcds1000#078#001,1778861305520,autoslo-4-1778861305520-0,4,250,3601.027099609375,4852.889,,,1.3476403,0.0,True,lstm,0.0
4131,query_101,ext_tpcds1000#078#003,1781522879274,autoslo-4-1781522879274-0,4,245,3601.027099609375,4469.7017,,,1.2412297,0.0,True,lstm,0.0
4546,query_279,ext_tpcds1000#005#003,1781483786331,autoslo-8-1781483786331-0,8,264,3601.023681640625,3369.0818,,,0.93559,231.94189453125,True,lstm,0.06657791
2755,query_181,ext_tpcds1000#005#002,1781504195418,autoslo-4-1781504195418-0,4,228,3601.023681640625,3926.307,,,1.0903307,0.0,True,lstm,0.0
4774,query_256,ext_tpcds1000#075#003,1781513174670,autoslo-4-1781513174670-0,4,140,3601.016845703125,4535.4546,,,1.2594928,0.0,True,lstm,0.0
1408,query_253,ext_tpcds1000#079#002,1781478035304,autoslo-4-1781478035304-0,4,257,3601.013427734375,4175.476,,,1.159528,0.0,True,lstm,0.0
3907,query_244,ext_tpcds1000#007#001,1781484238915,autoslo-4-1781484238915-0,4,279,3601.00634765625,3643.2803,,,1.0117395,0.0,True,lstm,0.0
1861,query_256,ext_tpcds1000#075#003,1781504195418,autoslo-4-1781504195418-0,4,192,3601.0029296875,4903.8833,,,1.3618104,0.0,True,lstm,0.0
5729,query_171,ext_tpcds1000#053#001,1781489438980,autoslo-4-1781489438980-0,4,289,3600.99267578125,4484.261,,,1.2452848,0.0,True,lstm,0.0
3,query_226,ext_tpcds1000#013#002,1781489438980,autoslo-4-1781489438980-0,4,289,3600.99267578125,3725.8066,,,1.0346609,0.0,True,lstm,0.0
129,query_170,ext_tpcds1000#034#001,1781489438980,autoslo-4-1781489438980-0,4,289,3600.9892578125,3632.5425,,,1.0087624,0.0,True,lstm,0.0
2315,query_255,ext_tpcds1000#074#002,1781494395969,autoslo-4-1781494395969-0,4,138,3600.98583984375,3520.3142,,,0.97759736,80.671630859375,True,lstm,0.022657394
2858,query_279,ext_tpcds1000#064#001,1781494395969,autoslo-4-1781494395969-0,4,131,3600.97900390625,5043.8774,,,1.4006962,0.0,True,lstm,0.0
