,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
2879,query_59,ext_tpcds1000#058#002,1778824254808,autoslo-8-1778824254808-0,8,1,2.062446117401123,6.056974411010742,3.994528293609619,2.9367916584014893,2.9367916584014893,0.0,False,lstm,1.077317714691162
10049,query_157,ext_tpcds1000#060#003,1781504082664,autoslo-16-1781504082664-0,16,0,2.0619699954986572,2.0416720509529114,0.02029794454574585,1.0099418241711602,0.9901560427212536,0.02029794454574585,False,stage,0.0
892,query_298,ext_tpcds1000#008#001,1781498169086,autoslo-16-1781498169086-0,16,4,2.061892032623291,2.682274580001831,0.62038254737854,1.3008801937103271,1.3008801937103271,0.0,False,lstm,0.26304107904434204
6970,query_268,ext_tpcds1000#041#002,1778841575338,autoslo-16-1778841575338-0,16,1,2.0600240230560303,0.8973336219787598,1.1626904010772705,2.2957170009613037,0.43559375405311584,1.1626904010772705,False,lstm,0.8310452103614807
4413,query_85,ext_tpcds1000#095#001,1778834328135,autoslo-32-1778834328135-0,32,3,2.0585219860076904,4.881708145141602,2.823186159133911,2.371462821960449,2.371462821960449,0.0,False,lstm,0.8635069727897644
5951,query_38,ext_tpcds1000#034#002,1778845494039,autoslo-32-1778845494039-0,32,1,2.0567378997802734,1.7584325075149536,0.2983053922653198,1.1696428060531616,0.8549618721008301,0.2983053922653198,False,lstm,0.15669840574264526
5020,query_26,ext_tpcds1000#098#002,1778833931287,autoslo-16-1778833931287-0,16,3,2.0558700561523438,1.4342942237854004,0.6215758323669434,1.4333670139312744,0.6976580023765564,0.6215758323669434,False,lstm,0.3600262403488159
10175,query_69,ext_tpcds1000#052#002,1778824254808,autoslo-8-1778824254808-0,8,1,2.055250883102417,1.4789352416992188,0.5763156414031982,1.3896828889846802,0.7195886373519897,0.5763156414031982,False,lstm,0.32907554507255554
3269,query_153,ext_tpcds1000#091#001,1778830455527,autoslo-8-1778830455527-0,8,0,2.0539770126342773,2.0539770126342773,0.0,1.0,1.0,0.0,False,stage,0.0
8348,query_99,ext_tpcds1000#001#001,1778822227786,autoslo-32-1778822227786-0,32,2,2.052456855773926,2.290119171142578,0.23766231536865234,1.115794062614441,1.115794062614441,0.0,False,lstm,0.109566330909729
61,query_42,ext_tpcds1000#033#001,1781477958362,autoslo-32-1781477958362-0,32,1,2.048597812652588,2.6476986408233643,0.5991008281707764,1.2924443483352661,1.2924443483352661,0.0,False,lstm,0.25653523206710815
8030,query_61,ext_tpcds1000#077#002,1781477958362,autoslo-32-1781477958362-0,32,1,2.0474839210510254,2.33715558052063,0.2896716594696045,1.1414768695831299,1.1414768695831299,0.0,False,lstm,0.13232296705245972
10145,query_164,ext_tpcds1000#081#001,1781500482985,autoslo-32-1781500482985-0,32,0,2.0469510555267334,2.233783651800717,0.1868325962739834,1.0912736021555272,1.0912736021555272,0.0,False,stage,0.0
6521,query_209,ext_tpcds1000#098#003,1781477958362,autoslo-32-1781477958362-0,32,3,2.046048879623413,1.3857994079589844,0.6602494716644287,1.476439356803894,0.6773051619529724,0.6602494716644287,False,lstm,0.3896333873271942
5852,query_62,ext_tpcds1000#019#002,1778850918197,autoslo-8-1778850918197-0,8,1,2.045413017272949,1.8872681856155396,0.15814483165740967,1.0837956666946411,0.9226831793785095,0.15814483165740967,False,lstm,0.08046931028366089
6526,query_214,ext_tpcds1000#001#002,1778841695519,autoslo-32-1778841695519-0,32,1,2.045085906982422,2.05539608001709,0.010310173034667969,1.005041480064392,1.005041480064392,0.0,False,lstm,0.005028784275054932
7265,query_157,ext_tpcds1000#060#003,1781498169086,autoslo-16-1781498169086-0,16,0,2.0449130535125732,2.0416720509529114,0.0032410025596618652,1.0015874256387793,0.9984150902875334,0.0032410025596618652,False,stage,0.0
1566,query_112,ext_tpcds1000#019#001,1778826668997,autoslo-16-1778826668997-0,16,2,2.0438079833984375,2.10463809967041,0.060830116271972656,1.029763102531433,1.029763102531433,0.0,False,lstm,0.02932882308959961
8700,query_34,ext_tpcds1000#032#001,1781494395969,autoslo-4-1781494395969-0,4,1,2.041724920272827,3.0907270908355713,1.0490021705627441,1.513782262802124,1.513782262802124,0.0,False,lstm,0.4146113991737366
987,query_82,ext_tpcds1000#058#001,1778829317324,autoslo-16-1778829317324-0,16,2,2.0401418209075928,4.329910755157471,2.289768934249878,2.1223576068878174,2.1223576068878174,0.0,False,lstm,0.75252765417099
4514,query_27,ext_tpcds1000#034#003,1778827099259,autoslo-32-1778827099259-0,32,0,2.0373589992523193,1.9678473737504747,0.06951162550184464,1.0353236874104539,0.9658815036881795,0.06951162550184464,False,stage,0.0
3324,query_130,ext_tpcds1000#050#002,1781477958362,autoslo-32-1781477958362-0,32,1,2.0368540287017822,4.148486614227295,2.1116325855255127,2.036712884902954,2.036712884902954,0.0,False,lstm,0.7113370895385742
1848,query_147,ext_tpcds1000#040#003,1781480102927,autoslo-32-1781480102927-0,32,18,2.0363779067993164,2.4521141052246094,0.41573619842529297,1.2041547298431396,1.2041547298431396,0.0,False,lstm,0.18577784299850464
9722,query_264,ext_tpcds1000#091#003,1781477958362,autoslo-32-1781477958362-0,32,4,2.0347909927368164,2.0978691577911377,0.06307816505432129,1.030999779701233,1.030999779701233,0.0,False,lstm,0.030529022216796875
8484,query_112,ext_tpcds1000#034#002,1781494595660,autoslo-32-1781494595660-0,32,0,2.02718186378479,1.0681138038635254,0.9590680599212646,1.8979081221983778,0.526895895698936,0.9590680599212646,False,stage,0.0
6308,query_191,ext_tpcds1000#096#001,1781489356247,autoslo-32-1781489356247-0,32,0,2.026625156402588,1.361664851506551,0.6649603048960369,1.4883435921550905,0.6718878659947203,0.6649603048960369,False,stage,0.0
7167,query_34,ext_tpcds1000#027#002,1778822227786,autoslo-32-1778822227786-0,32,1,2.0264580249786377,1.3435243368148804,0.6829336881637573,1.508315086364746,0.662991464138031,0.6829336881637573,False,lstm,0.41099321842193604
6817,query_15,ext_tpcds1000#022#001,1778834328135,autoslo-32-1778834328135-0,32,0,2.021775960922241,1.9514473915100097,0.07032856941223153,1.0360391828743136,0.965214459578325,0.07032856941223153,False,stage,0.0
4833,query_164,ext_tpcds1000#081#001,1781483184926,autoslo-32-1781483184926-0,32,0,2.0207889080047607,2.233783651800717,0.21299474379595607,1.1054017779651502,1.1054017779651502,0.0,False,stage,0.0
5691,query_15,ext_tpcds1000#049#002,1781511937938,autoslo-8-1781511937938-0,8,3,2.0192370414733887,10.273301124572754,8.254064559936523,5.087714195251465,5.087714195251465,0.0,False,lstm,1.626828670501709
4509,query_86,ext_tpcds1000#029#002,1778827099259,autoslo-32-1778827099259-0,32,2,2.0187718868255615,2.415768623352051,0.39699673652648926,1.1966526508331299,1.1966526508331299,0.0,False,lstm,0.1795281171798706
4837,query_24,ext_tpcds1000#083#001,1778824038818,autoslo-32-1778824038818-0,32,0,2.015805959701538,0.7722451346261161,1.243560825075422,2.610318756721587,0.3830949754412153,1.243560825075422,False,stage,0.0
2727,query_121,ext_tpcds1000#030#002,1781498169086,autoslo-16-1781498169086-0,16,0,2.015363931655884,3.1346086263656616,1.1192446947097778,1.5553561206139939,1.5553561206139939,0.0,False,stage,0.0
5818,query_182,ext_tpcds1000#005#002,1778826668997,autoslo-16-1778826668997-0,16,1,2.014108896255493,2.997272491455078,0.983163595199585,1.488138198852539,1.488138198852539,0.0,False,lstm,0.3975259065628052
3869,query_276,ext_tpcds1000#007#002,1781489356247,autoslo-32-1781489356247-0,32,1,2.0133700370788574,1.8251092433929443,0.18826079368591309,1.103150486946106,0.906494677066803,0.18826079368591309,False,lstm,0.09817010164260864
160,query_27,ext_tpcds1000#034#003,1778829721533,autoslo-32-1778829721533-0,32,0,2.0132970809936523,1.9678473737504747,0.04544970724317765,1.0230961546354869,0.9774252356136401,0.04544970724317765,False,stage,0.0
6427,query_109,ext_tpcds1000#058#001,1778845281053,autoslo-16-1778845281053-0,16,1,2.0126969814300537,3.7926220893859863,1.7799251079559326,1.8843482732772827,1.8843482732772827,0.0,False,lstm,0.6335820555686951
7645,query_45,ext_tpcds1000#043#001,1778824038818,autoslo-32-1778824038818-0,32,1,2.0120139122009277,1.9006516933441162,0.11136221885681152,1.058591604232788,0.9446513652801514,0.11136221885681152,False,lstm,0.05693930387496948
7455,query_213,ext_tpcds1000#095#002,1778845281053,autoslo-16-1778845281053-0,16,1,2.00966215133667,2.9295833110809326,0.9199211597442627,1.4577491283416748,1.4577491283416748,0.0,False,lstm,0.3768935799598694
2359,query_19__censor_2,ext_tpcds1000#084#002,1781488939845,autoslo-8-1781488939845-0,8,22,2.0038421154022217,20.768535614013672,,,10.364356994628906,0.0,True,lstm,0.0
1310,query_65,ext_tpcds1000#003#003,1778845494039,autoslo-32-1778845494039-0,32,1,2.0006229877471924,0.966742992401123,1.0338799953460693,2.069446563720703,0.4832209646701813,1.0338799953460693,False,lstm,0.7272812128067017
2113,query_111,ext_tpcds1000#079#002,1778829721533,autoslo-32-1778829721533-0,32,0,1.9956929683685303,2.0328624465248804,0.03716947815635008,1.018624847982872,1.018624847982872,0.0,False,stage,0.0
5146,query_100,ext_tpcds1000#019#003,1778841695519,autoslo-32-1778841695519-0,32,3,1.99127197265625,1.9300713539123535,0.061200618743896484,1.0317089557647705,0.9692655801773071,0.061200618743896484,False,lstm,0.031216681003570557
2846,query_130,ext_tpcds1000#061#001,1778821888613,autoslo-16-1778821888613-0,16,1,1.9908301830291748,1.9674783945083618,0.02335178852081299,1.0118688344955444,0.9882703423500061,0.02335178852081299,False,lstm,0.011798977851867676
