,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
7593,query_116,ext_tpcds1000#068#002,1781504195418,autoslo-4-1781504195418-0,4,175,1760.083251953125,1577.8699,182.21337890625,1.115480661392212,0.89647454,182.21337890625,False,lstm,0.109285355
4613,query_195,ext_tpcds1000#014#003,1781511937938,autoslo-8-1781511937938-0,8,143,1759.0269775390625,2322.9844,563.9573974609375,1.3206075429916382,1.3206075,0.0,False,lstm,0.2780919
8578,query_258,ext_tpcds1000#075#002,1781483837349,autoslo-16-1781483837349-0,16,256,1758.9422607421875,1479.0013,279.94091796875,1.189276933670044,0.840847,279.94091796875,False,lstm,0.17334557
4101,query_82__censor_172,ext_tpcds1000#047#001,1778861305520,autoslo-4-1778861305520-0,4,229,1754.55615234375,4162.519,,,2.3724058,0.0,True,lstm,0.0
4553,query_218,ext_tpcds1000#078#003,1778844782091,autoslo-8-1778844782091-0,8,144,1753.8292236328125,1806.3103,52.4810791015625,1.029923677444458,1.0299237,0.0,False,lstm,0.029484749
5857,query_285,ext_tpcds1000#096#002,1781483837349,autoslo-16-1781483837349-0,16,252,1753.796630859375,1477.502,276.294677734375,1.1870012283325195,0.84245914,276.294677734375,False,lstm,0.17143011
8802,query_118,ext_tpcds1000#039#003,1781478035304,autoslo-4-1781478035304-0,4,273,1752.5643310546875,2183.8928,431.3284912109375,1.2461128234863281,1.2461128,0.0,False,lstm,0.22002888
6056,query_53__censor_162,ext_tpcds1000#001#003,1778861305520,autoslo-4-1778861305520-0,4,202,1752.4298095703125,3166.0854,,,1.8066832,0.0,True,lstm,0.0
803,query_197,ext_tpcds1000#078#001,1781483837349,autoslo-16-1781483837349-0,16,268,1747.50830078125,1562.1643,185.343994140625,1.1186456680297852,0.8939381,185.343994140625,False,lstm,0.11211872
3722,query_237,ext_tpcds1000#067#002,1781511937938,autoslo-8-1781511937938-0,8,111,1747.3916015625,1444.1162,303.275390625,1.2100075483322144,0.8264411,303.275390625,False,lstm,0.19062662
1576,query_120,ext_tpcds1000#008#003,1781504195418,autoslo-4-1781504195418-0,4,174,1744.3687744140625,2742.0288,997.6600341796875,1.5719318389892578,1.5719318,0.0,False,lstm,0.45230532
3337,query_78,ext_tpcds1000#044#001,1778822197626,autoslo-4-1778822197626-0,4,112,1739.9427490234375,2005.4426,265.4998779296875,1.1525911092758179,1.1525911,0.0,False,lstm,0.1420126
3497,query_89,ext_tpcds1000#041#001,1778822197626,autoslo-4-1778822197626-0,4,112,1739.172119140625,1828.3478,89.1756591796875,1.0512747764587402,1.0512748,0.0,False,lstm,0.05000353
7753,query_64,ext_tpcds1000#093#001,1778822197626,autoslo-4-1778822197626-0,4,112,1738.724365234375,1590.011,148.71337890625,1.0935298204421997,0.91446984,148.71337890625,False,lstm,0.08941078
3915,query_110,ext_tpcds1000#084#003,1781504195418,autoslo-4-1781504195418-0,4,162,1738.6729736328125,1983.1005,244.427490234375,1.140582799911499,1.1405828,0.0,False,lstm,0.13153934
8011,query_28__censor_155,ext_tpcds1000#009#003,1778861305520,autoslo-4-1778861305520-0,4,177,1738.6082763671875,1991.0187,,,1.1451795,0.0,True,lstm,0.0
1383,query_71__censor_116,ext_tpcds1000#014#002,1781504195418,autoslo-4-1781504195418-0,4,144,1738.603271484375,3986.308,,,2.2928221,0.0,True,lstm,0.0
2179,query_283,ext_tpcds1000#089#003,1781483837349,autoslo-16-1781483837349-0,16,252,1736.1966552734375,1654.6425,81.55419921875,1.0492881536483765,0.95302707,81.55419921875,False,lstm,0.048111916
2055,query_109,ext_tpcds1000#091#001,1781504195418,autoslo-4-1781504195418-0,4,162,1735.1488037109375,1893.0953,157.946533203125,1.0910276174545288,1.0910276,0.0,False,lstm,0.087120056
4226,query_116,ext_tpcds1000#006#002,1781478035304,autoslo-4-1781478035304-0,4,273,1735.0999755859375,1804.031,68.9310302734375,1.0397274494171143,1.0397274,0.0,False,lstm,0.03895855
354,query_182,ext_tpcds1000#049#002,1781483786331,autoslo-8-1781483786331-0,8,267,1734.8990478515625,1049.8362,685.0628662109375,1.6525425910949707,0.6051281,685.0628662109375,False,lstm,0.50231504
5868,query_55,ext_tpcds1000#078#001,1778839631928,autoslo-8-1778839631928-0,8,91,1733.7313232421875,1410.6957,323.03564453125,1.2289903163909912,0.81367606,323.03564453125,False,lstm,0.20619297
5316,query_279,ext_tpcds1000#005#003,1781483837349,autoslo-16-1781483837349-0,16,252,1730.1561279296875,1459.8708,270.2852783203125,1.185143232345581,0.84377986,270.2852783203125,False,lstm,0.1698637
3113,query_114,ext_tpcds1000#017#002,1781504195418,autoslo-4-1781504195418-0,4,174,1728.97021484375,2037.9476,308.9774169921875,1.1787060499191284,1.178706,0.0,False,lstm,0.16441727
9839,query_49__censor_72,ext_tpcds1000#083#003,1778868881242,autoslo-4-1778868881242-0,4,95,1728.6322021484375,1783.0585,,,1.0314852,0.0,True,lstm,0.0
