,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,factor_error,underprediction_error_s,target_is_lower_bound,model_source,individual_loss
3292,query_234,ext_tpcds1000#095#003,1781505894196,autoslo-8-1781505894196-0,8,0,3.7007529735565186,3.0317268,0.6690261363983154,1.2206748723983765,0.81921893,0.6690261363983154,False,lstm,0.19940388
5821,query_155,ext_tpcds1000#027#002,1781504082664,autoslo-16-1781504082664-0,16,0,3.6952459812164307,2.9418166,0.7534294128417969,1.2561101913452148,0.7961085,0.7534294128417969,False,lstm,0.22801983
3542,query_33,ext_tpcds1000#029#001,1778827099259,autoslo-32-1778827099259-0,32,2,3.69176983833313,3.4072392,0.2845306396484375,1.0835076570510864,0.9229284,0.2845306396484375,False,lstm,0.08020365
3834,query_100,ext_tpcds1000#021#002,1778830455527,autoslo-8-1778830455527-0,8,0,3.688023805618286,3.356389,0.3316347599029541,1.0988069772720337,0.9100779,0.3316347599029541,False,lstm,0.09422505
698,query_234,ext_tpcds1000#095#003,1781493737133,autoslo-8-1781493737133-0,8,0,3.6855390071868896,3.0317268,0.6538121700286865,1.2156566381454468,0.82260066,0.6538121700286865,False,lstm,0.19528437
3897,query_22,ext_tpcds1000#018#003,1778841695519,autoslo-32-1778841695519-0,32,1,3.681792736053467,1.4691684,2.2126243114471436,2.5060384273529053,0.39903617,2.2126243114471436,False,lstm,0.91870326
252,query_30,ext_tpcds1000#077#001,1781483184926,autoslo-32-1781483184926-0,32,0,3.6796770095825195,1.1433892,2.536287784576416,3.218219041824341,0.31073087,2.536287784576416,False,lstm,1.1688281
4030,query_76,ext_tpcds1000#081#002,1781477958362,autoslo-32-1781477958362-0,32,0,3.6713716983795166,2.8402221,0.8311495780944824,1.292635440826416,0.77361333,0.8311495780944824,False,lstm,0.2566831
220,query_82,ext_tpcds1000#044#002,1781494595660,autoslo-32-1781494595660-0,32,0,3.6692421436309814,3.0811439,0.5880982875823975,1.1908700466156006,0.83972216,0.5880982875823975,False,lstm,0.17468429
6167,query_29,ext_tpcds1000#030#001,1778824038818,autoslo-32-1778824038818-0,32,1,3.6643757820129395,2.3376873,1.326688528060913,1.5675218105316162,0.63794965,1.326688528060913,False,lstm,0.4494959
6390,query_81,ext_tpcds1000#071#001,1778829317324,autoslo-16-1778829317324-0,16,3,3.6642470359802246,4.5956416,0.9313945770263672,1.2541844844818115,1.2541845,0.0,False,lstm,0.22648549
1719,query_96,ext_tpcds1000#072#001,1778834328135,autoslo-32-1778834328135-0,32,1,3.6639769077301025,4.6643343,1.0003573894500732,1.2730250358581543,1.273025,0.0,False,lstm,0.24139595
7612,query_11,ext_tpcds1000#092#001,1781505894196,autoslo-8-1781505894196-0,8,0,3.6553280353546143,1.2774845,2.3778433799743652,2.8613481521606445,0.3494856,2.3778433799743652,False,lstm,1.0512929
8627,query_180,ext_tpcds1000#043#003,1778826668997,autoslo-16-1778826668997-0,16,2,3.6510989665985107,3.2141397,0.43695926666259766,1.1359491348266602,0.88032115,0.43695926666259766,False,lstm,0.12746847
5531,query_32,ext_tpcds1000#086#002,1778839631928,autoslo-8-1778839631928-0,8,1,3.6502020359039307,3.2182171,0.43198490142822266,1.1342312097549438,0.8816545,0.43198490142822266,False,lstm,0.12595499
1759,query_188,ext_tpcds1000#076#002,1781494595660,autoslo-32-1781494595660-0,32,0,3.647696018218994,4.8825717,1.2348756790161133,1.3385357856750488,1.3385358,0.0,False,lstm,0.29157627
7480,query_67,ext_tpcds1000#029#003,1781498169086,autoslo-16-1781498169086-0,16,1,3.6389541625976562,4.7200637,1.0811095237731934,1.2970935106277466,1.2970935,0.0,False,lstm,0.260126
7228,query_14,ext_tpcds1000#029#001,1778822227786,autoslo-32-1778822227786-0,32,1,3.634429931640625,2.4940028,1.1404271125793457,1.4572677612304688,0.6862157,1.1404271125793457,False,lstm,0.37656325
2686,query_23,ext_tpcds1000#071#002,1778826668997,autoslo-16-1778826668997-0,16,0,3.6335201263427734,2.579679,1.0538411140441895,1.4085164070129395,0.7099669,1.0538411140441895,False,lstm,0.34253693
