,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,target_is_lower_bound,model_source,individual_loss
474,query_107,ext_tpcds1000#008#003,1778827099259,autoslo-32-1778827099259-0,32,1,0.7772490978240967,1.331754207611084,0.5545051097869873,1.713420033454895,False,lstm,0.538491427898407
103,query_142,ext_tpcds1000#013#003,1778845494039,autoslo-32-1778845494039-0,32,0,0.7744410037994385,0.7910934686660767,0.016652464866638184,1.0215025609245127,False,stage,0.0
771,query_114,ext_tpcds1000#045#001,1778836931383,autoslo-32-1778836931383-0,32,0,0.773000955581665,0.6938581466674805,0.07914280891418457,1.11406194377669,False,stage,0.0
315,query_194,ext_tpcds1000#012#001,1778836790029,autoslo-16-1778836790029-0,16,1,0.7651088237762451,1.4169450998306274,0.6518362760543823,1.851952314376831,False,lstm,0.616240382194519
1350,query_62,ext_tpcds1000#003#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.7630908489227295,0.8510612419673375,0.08797039304460796,1.1152816773635768,False,stage,0.0
2119,query_202,ext_tpcds1000#053#003,1778841695519,autoslo-32-1778841695519-0,32,0,0.7595679759979248,0.951069712638855,0.19150173664093018,1.2521192871373152,False,stage,0.0
388,query_182,ext_tpcds1000#005#002,1778829721533,autoslo-32-1778829721533-0,32,0,0.7578959465026855,0.7677625928606305,0.009866646357944986,1.0130184709437684,False,stage,0.0
1336,query_10,ext_tpcds1000#006#001,1778827099259,autoslo-32-1778827099259-0,32,1,0.7576229572296143,1.0868635177612305,0.3292405605316162,1.4345704317092896,False,lstm,0.3608654737472534
3402,query_132,ext_tpcds1000#089#003,1778829721533,autoslo-32-1778829721533-0,32,0,0.7563509941101074,0.7227879762649536,0.03356301784515381,1.0464354955357622,False,stage,0.0
1634,query_223,ext_tpcds1000#041#001,1778845494039,autoslo-32-1778845494039-0,32,0,0.7541229724884033,0.6757331192493439,0.07838985323905945,1.1160071202757398,False,stage,0.0
3141,query_288,ext_tpcds1000#005#002,1778841695519,autoslo-32-1778841695519-0,32,0,0.7527999877929688,0.7677625928606305,0.014962605067661783,1.0198759369158978,False,stage,0.0
3557,query_99,ext_tpcds1000#086#001,1778829317324,autoslo-16-1778829317324-0,16,0,0.7447600364685059,1.1914190451304119,0.446659008661906,1.5997354675203415,False,stage,0.0
3589,query_104,ext_tpcds1000#089#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.7421658039093018,1.4847505887349446,0.7425847848256428,2.000564538158635,False,stage,0.0
3651,query_72,ext_tpcds1000#048#002,1778841695519,autoslo-32-1778841695519-0,32,0,0.7417969703674316,0.7589552402496338,0.01715826988220215,1.023130682070194,False,stage,0.0
1797,query_128,ext_tpcds1000#019#001,1778823665762,autoslo-16-1778823665762-0,16,0,0.7397780418395996,1.9261054992675781,1.1863274574279785,2.603626209934467,False,stage,0.0
1192,query_288,ext_tpcds1000#005#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.7393031120300293,0.7677625928606305,0.028459480830601236,1.0384950101893324,False,stage,0.0
3674,query_213,ext_tpcds1000#095#002,1778841695519,autoslo-32-1778841695519-0,32,1,0.738551139831543,2.1558642387390137,1.4173130989074707,2.9190452098846436,False,lstm,1.0712566375732422
3328,query_93,ext_tpcds1000#006#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.7362270355224609,3.6294842788151334,2.8932572432926724,4.929843789612375,False,stage,0.0
1541,query_152,ext_tpcds1000#063#003,1778826668997,autoslo-16-1778826668997-0,16,0,0.7305939197540283,0.7413836320241293,0.010789712270100948,1.0147684123537923,False,stage,0.0
3558,query_60,ext_tpcds1000#005#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.7242372035980225,0.7677625928606305,0.04352538926260807,1.0600982510237988,False,stage,0.0
1282,query_129,ext_tpcds1000#080#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.7209298610687256,0.8706837892532349,0.14975392818450928,1.2077232977456505,False,stage,0.0
1546,query_90,ext_tpcds1000#058#001,1778824254808,autoslo-8-1778824254808-0,8,0,0.72092604637146,0.72092604637146,0.0,1.0,False,stage,0.0
2331,query_123,ext_tpcds1000#040#003,1778827099259,autoslo-32-1778827099259-0,32,1,0.7117519378662109,0.8779962658882141,0.16624432802200317,1.2335705757141113,False,lstm,0.20991291105747223
199,query_106,ext_tpcds1000#083#002,1778823665762,autoslo-16-1778823665762-0,16,0,0.711536169052124,1.3263492107391357,0.6148130416870117,1.8640643560060166,False,stage,0.0
1091,query_152,ext_tpcds1000#063#003,1778829317324,autoslo-16-1778829317324-0,16,0,0.7106971740722656,0.7413836320241293,0.030686457951863644,1.0431779653435675,False,stage,0.0
773,query_122,ext_tpcds1000#045#001,1778841695519,autoslo-32-1778841695519-0,32,0,0.7099628448486328,0.6938581466674805,0.016104698181152344,1.0232103611646002,False,stage,0.0
1543,query_237,ext_tpcds1000#054#003,1778841695519,autoslo-32-1778841695519-0,32,0,0.7091031074523926,0.6996220350265503,0.009481072425842285,1.0135517064231438,False,stage,0.0
1251,query_182,ext_tpcds1000#005#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.7071139812469482,0.7677625928606305,0.06064861161368229,1.085769215744727,False,stage,0.0
1054,query_100,ext_tpcds1000#006#001,1778824038818,autoslo-32-1778824038818-0,32,1,0.7033958435058594,1.0266895294189453,0.32329368591308594,1.4596184492111206,False,lstm,0.3781750500202179
2240,query_63,ext_tpcds1000#027#003,1778841695519,autoslo-32-1778841695519-0,32,0,0.7029731273651123,0.6876896619796753,0.015283465385437012,1.0222243640269943,False,stage,0.0
1723,query_106,ext_tpcds1000#042#002,1778841695519,autoslo-32-1778841695519-0,32,1,0.702772855758667,0.6843592524528503,0.01841360330581665,1.0269063711166382,False,lstm,0.026550740003585815
1510,query_178,ext_tpcds1000#090#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.6983630657196045,1.5283734798431396,0.8300104141235352,2.1885084633854155,False,stage,0.0
2085,query_115,ext_tpcds1000#073#001,1778836931383,autoslo-32-1778836931383-0,32,0,0.6975810527801514,0.6194086372852325,0.07817241549491882,1.126204916737254,False,stage,0.0
2113,query_129,ext_tpcds1000#080#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.6946361064910889,0.8706837892532349,0.176047682762146,1.2534387157780207,False,stage,0.0
3206,query_185,ext_tpcds1000#003#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.6927230358123779,0.6502451002597809,0.042477935552597046,1.0653260371137385,False,stage,0.0
3618,query_178,ext_tpcds1000#090#002,1778836931383,autoslo-32-1778836931383-0,32,0,0.6922001838684082,1.5283734798431396,0.8361732959747314,2.207993461229264,False,stage,0.0
98,query_85,ext_tpcds1000#095#003,1778829721533,autoslo-32-1778829721533-0,32,0,0.6919710636138916,0.6919710636138916,0.0,1.0,False,stage,0.0
704,query_132,ext_tpcds1000#089#003,1778827099259,autoslo-32-1778827099259-0,32,0,0.6892249584197998,0.7227879762649536,0.03356301784515381,1.0486967534114036,False,stage,0.0
1000,query_175,ext_tpcds1000#056#001,1778829317324,autoslo-16-1778829317324-0,16,0,0.6862912178039551,1.7375050783157349,1.0512138605117798,2.531731476727228,False,stage,0.0
3262,query_100,ext_tpcds1000#006#001,1778823665762,autoslo-16-1778823665762-0,16,1,0.686208963394165,1.602974534034729,0.916765570640564,2.3359858989715576,False,lstm,0.8484340906143188
3102,query_124,ext_tpcds1000#040#002,1778845494039,autoslo-32-1778845494039-0,32,1,0.6858580112457275,1.0070977210998535,0.321239709854126,1.4683763980865479,False,lstm,0.38415729999542236
3076,query_103,ext_tpcds1000#033#001,1778827099259,autoslo-32-1778827099259-0,32,0,0.6854140758514404,1.948026282446725,1.2626122065952845,2.8421159574624033,False,stage,0.0
3517,query_124,ext_tpcds1000#073#002,1778824038818,autoslo-32-1778824038818-0,32,1,0.6794729232788086,1.6349188089370728,0.9554458856582642,2.4061574935913086,False,lstm,0.8780310153961182
2784,query_103,ext_tpcds1000#032#002,1778836931383,autoslo-32-1778836931383-0,32,0,0.6790170669555664,0.6318627198537191,0.047154347101847294,1.074627518953427,False,stage,0.0
485,query_126,ext_tpcds1000#048#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.6774768829345703,0.7589552402496338,0.08147835731506348,1.120267361687871,False,stage,0.0
3518,query_278,ext_tpcds1000#041#003,1778841695519,autoslo-32-1778841695519-0,32,1,0.6762521266937256,0.8130693435668945,0.13681721687316895,1.2023168802261353,False,lstm,0.18425042927265167
2182,query_124,ext_tpcds1000#040#002,1778836790029,autoslo-16-1778836790029-0,16,0,0.6739730834960938,0.4153863588968913,0.25858672459920246,1.622520983322396,False,stage,0.0
1507,query_63,ext_tpcds1000#027#003,1778845494039,autoslo-32-1778845494039-0,32,0,0.6724061965942383,0.6876896619796753,0.015283465385437012,1.0227295129980187,False,stage,0.0
960,query_96,ext_tpcds1000#010#001,1778824038818,autoslo-32-1778824038818-0,32,0,0.6710588932037354,0.8102241158485413,0.1391652226448059,1.207381533952125,False,stage,0.0
1120,query_95,ext_tpcds1000#008#001,1778822227786,autoslo-32-1778822227786-0,32,0,0.6708941459655762,1.3222931921482086,0.6513990461826324,1.970941615901439,False,stage,0.0
441,query_95,ext_tpcds1000#083#001,1778841575338,autoslo-16-1778841575338-0,16,2,0.661236047744751,3.2943577766418457,2.6331217288970947,4.982120513916016,False,lstm,1.6058557033538818
231,query_233,ext_tpcds1000#007#003,1778845494039,autoslo-32-1778845494039-0,32,0,0.6497220993041992,0.6497220993041992,0.0,1.0,False,stage,0.0
1953,query_71,ext_tpcds1000#092#001,1778824254808,autoslo-8-1778824254808-0,8,0,0.6496660709381104,0.4623575210571289,0.18730854988098145,1.4051162603621572,False,stage,0.0
2853,query_145,ext_tpcds1000#037#001,1778836931383,autoslo-32-1778836931383-0,32,0,0.6483089923858643,0.7175784111022949,0.06926941871643066,1.1068463025038568,False,stage,0.0
2081,query_69,ext_tpcds1000#003#001,1778845494039,autoslo-32-1778845494039-0,32,0,0.6479039192199707,0.8510612419673375,0.20315732274736675,1.313560879508112,False,stage,0.0
473,query_118,ext_tpcds1000#058#002,1778826668997,autoslo-16-1778826668997-0,16,2,0.6452641487121582,3.661015510559082,3.015751361846924,5.673669338226318,False,lstm,1.7358360290527344
3494,query_26,ext_tpcds1000#098#002,1778836931383,autoslo-32-1778836931383-0,32,0,0.6412019729614258,1.679031491279602,1.0378295183181763,2.6185688161951606,False,stage,0.0
1094,query_42,ext_tpcds1000#020#001,1778835128511,autoslo-8-1778835128511-0,8,0,0.6399209499359131,0.6548354625701904,0.014914512634277344,1.0233068047479474,False,stage,0.0
3232,query_105,ext_tpcds1000#063#001,1778824038818,autoslo-32-1778824038818-0,32,0,0.6389250755310059,0.5981403589248657,0.04078471660614014,1.0681858630630594,False,stage,0.0
3521,query_87,ext_tpcds1000#003#002,1778829721533,autoslo-32-1778829721533-0,32,0,0.635530948638916,0.6502451002597809,0.014714151620864868,1.0231525335664258,False,stage,0.0
2724,query_113,ext_tpcds1000#003#003,1778829721533,autoslo-32-1778829721533-0,32,0,0.6349170207977295,0.6331435441970825,0.0017734766006469727,1.002801065598633,False,stage,0.0
1957,query_142,ext_tpcds1000#077#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.6347739696502686,0.7765140533447266,0.141740083694458,1.2232922118286456,False,stage,0.0
2466,query_116,ext_tpcds1000#073#001,1778822227786,autoslo-32-1778822227786-0,32,0,0.6345632076263428,0.6194086372852325,0.01515457034111023,1.0244661915073225,False,stage,0.0
2945,query_32,ext_tpcds1000#086#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.63214111328125,0.533942174911499,0.09819893836975102,1.183913058349488,False,stage,0.0
2239,query_105,ext_tpcds1000#092#001,1778836790029,autoslo-16-1778836790029-0,16,1,0.631476879119873,1.4665942192077637,0.8351173400878906,2.3224828243255615,False,lstm,0.8426368236541748
3323,query_10,ext_tpcds1000#006#001,1778829721533,autoslo-32-1778829721533-0,32,1,0.6306240558624268,1.0860803127288818,0.4554562568664551,1.7222310304641724,False,lstm,0.5436205863952637
134,query_118,ext_tpcds1000#003#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.6235949993133545,0.6502451002597809,0.02665010094642639,1.0427362326121457,False,stage,0.0
2171,query_245,ext_tpcds1000#052#001,1778845281053,autoslo-16-1778845281053-0,16,1,0.6200430393218994,1.421949028968811,0.8019059896469116,2.293307065963745,False,lstm,0.8299949169158936
2302,query_178,ext_tpcds1000#092#003,1778829721533,autoslo-32-1778829721533-0,32,1,0.6179649829864502,0.962313175201416,0.3443481922149658,1.5572292804718018,False,lstm,0.4429081380367279
128,query_260,ext_tpcds1000#032#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.612030029296875,0.6318627198537191,0.019832690556844113,1.0324047670988117,False,stage,0.0
710,query_102,ext_tpcds1000#019#002,1778830455527,autoslo-8-1778830455527-0,8,0,0.6106719970703125,0.6106719970703125,0.0,1.0,False,stage,0.0
769,query_223,ext_tpcds1000#041#001,1778841695519,autoslo-32-1778841695519-0,32,0,0.6100368499755859,0.6757331192493439,0.06569626927375793,1.1076922964184657,False,stage,0.0
862,query_105,ext_tpcds1000#092#001,1778834328135,autoslo-32-1778834328135-0,32,1,0.6100201606750488,0.8377359509468079,0.22771579027175903,1.3732922077178955,False,lstm,0.31721094250679016
734,query_178,ext_tpcds1000#092#003,1778829317324,autoslo-16-1778829317324-0,16,1,0.6088361740112305,1.9383779764175415,1.329541802406311,3.1837430000305176,False,lstm,1.1580575704574585
1979,query_123,ext_tpcds1000#040#003,1778829721533,autoslo-32-1778829721533-0,32,1,0.606478214263916,0.8778193593025208,0.27134114503860474,1.4474046230316162,False,lstm,0.3697720170021057
2336,query_44,ext_tpcds1000#092#002,1778845281053,autoslo-16-1778845281053-0,16,0,0.6058650016784668,0.94126296043396,0.33539795875549316,1.553585300069023,False,stage,0.0
993,query_103,ext_tpcds1000#032#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.6045410633087158,0.6318627198537191,0.027321656545003292,1.0451940458692235,False,stage,0.0
3007,query_107,ext_tpcds1000#040#001,1778845494039,autoslo-32-1778845494039-0,32,1,0.6021039485931396,0.7118048071861267,0.10970085859298706,1.1821959018707275,False,lstm,0.1673736274242401
2782,query_178,ext_tpcds1000#092#003,1778827099259,autoslo-32-1778827099259-0,32,1,0.601405143737793,0.9624807238578796,0.36107558012008667,1.600386619567871,False,lstm,0.47024521231651306
384,query_114,ext_tpcds1000#045#001,1778834328135,autoslo-32-1778834328135-0,32,0,0.6001839637756348,0.6938581466674805,0.0936741828918457,1.156075784335457,False,stage,0.0
576,query_100,ext_tpcds1000#021#002,1778826668997,autoslo-16-1778826668997-0,16,0,0.5980639457702637,0.43480436007181805,0.16325958569844562,1.3754782626178805,False,stage,0.0
3300,query_42,ext_tpcds1000#020#001,1778836790029,autoslo-16-1778836790029-0,16,0,0.5933699607849121,0.6979539394378662,0.1045839786529541,1.176254252093601,False,stage,0.0
610,query_117,ext_tpcds1000#077#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.5908122062683105,0.7765140533447266,0.18570184707641602,1.314316199134318,False,stage,0.0
1666,query_155,ext_tpcds1000#058#003,1778826668997,autoslo-16-1778826668997-0,16,0,0.5900399684906006,0.5700784921646118,0.01996147632598877,1.0350153121023637,False,stage,0.0
3387,query_68,ext_tpcds1000#042#001,1778836931383,autoslo-32-1778836931383-0,32,1,0.5892190933227539,0.7560042142868042,0.1667851209640503,1.2830612659454346,False,lstm,0.24924886226654053
552,query_51,ext_tpcds1000#095#001,1778822227786,autoslo-32-1778822227786-0,32,0,0.5888690948486328,0.7642549673716227,0.17538587252298987,1.297835077536328,False,stage,0.0
3204,query_39,ext_tpcds1000#063#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.5876500606536865,0.5981403589248657,0.0104902982711792,1.017851267231233,False,stage,0.0
1763,query_124,ext_tpcds1000#040#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.584697961807251,0.6763347625732422,0.09163680076599123,1.156725021723609,False,stage,0.0
2361,query_266,ext_tpcds1000#052#003,1778841575338,autoslo-16-1778841575338-0,16,2,0.5825960636138916,2.7705492973327637,2.187953233718872,4.755523681640625,False,lstm,1.5593068599700928
544,query_173,ext_tpcds1000#010#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.5825209617614746,0.8102241158485413,0.22770315408706665,1.390892635689056,False,stage,0.0
551,query_58,ext_tpcds1000#082#003,1778841695519,autoslo-32-1778841695519-0,32,0,0.5813899040222168,0.582028865814209,0.0006389617919921875,1.0010990245746816,False,stage,0.0
1249,query_117,ext_tpcds1000#077#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.579171895980835,0.7765140533447266,0.1973421573638916,1.3407315837203913,False,stage,0.0
936,query_94,ext_tpcds1000#062#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.5767800807952881,1.0832951466242473,0.5065150658289592,1.8781771123762725,False,stage,0.0
2979,query_175,ext_tpcds1000#056#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.5766370296478271,1.086484392484029,0.5098473628362019,1.8841738158015693,False,stage,0.0
520,query_119,ext_tpcds1000#010#001,1778834328135,autoslo-32-1778834328135-0,32,0,0.5709090232849121,0.8102241158485413,0.23931509256362915,1.4191825366266788,False,stage,0.0
3268,query_194,ext_tpcds1000#010#002,1778829721533,autoslo-32-1778829721533-0,32,0,0.5693390369415283,0.5642697016398112,0.005069335301717159,1.008983887114593,False,stage,0.0
1033,query_124,ext_tpcds1000#041#002,1778829721533,autoslo-32-1778829721533-0,32,0,0.567939043045044,0.485358198483785,0.08258084456125897,1.1701441220509596,False,stage,0.0
2783,query_50,ext_tpcds1000#021#002,1778824038818,autoslo-32-1778824038818-0,32,1,0.5622711181640625,1.2387558221817017,0.6764847040176392,2.2031290531158447,False,lstm,0.7898786664009094
164,query_73,ext_tpcds1000#092#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.5620489120483398,0.5057367086410522,0.0563122034072876,1.1113468776245294,False,stage,0.0
200,query_152,ext_tpcds1000#063#002,1778836931383,autoslo-32-1778836931383-0,32,0,0.5617458820343018,0.5446732725415911,0.01707260949271061,1.031344680110785,False,stage,0.0
2688,query_268,ext_tpcds1000#041#002,1778841695519,autoslo-32-1778841695519-0,32,0,0.5570120811462402,0.485358198483785,0.07165388266245526,1.147630930900715,False,stage,0.0
491,query_194,ext_tpcds1000#010#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.5514450073242188,0.5642697016398112,0.012824694315592411,1.0232565244861347,False,stage,0.0
2402,query_160,ext_tpcds1000#058#001,1778836790029,autoslo-16-1778836790029-0,16,0,0.5470190048217773,0.7705519994099935,0.22353299458821618,1.4086384433042594,False,stage,0.0
3431,query_201,ext_tpcds1000#008#003,1778841695519,autoslo-32-1778841695519-0,32,0,0.5455260276794434,0.4321579933166504,0.11336803436279297,1.2623300647356672,False,stage,0.0
3388,query_248,ext_tpcds1000#042#003,1778845281053,autoslo-16-1778845281053-0,16,1,0.5433709621429443,1.3744572401046753,0.831086277961731,2.529500722885132,False,lstm,0.9280219078063965
1857,query_250,ext_tpcds1000#027#002,1778841695519,autoslo-32-1778841695519-0,32,0,0.5298449993133545,0.5199752449989319,0.009869754314422607,1.0189812003731886,False,stage,0.0
262,query_250,ext_tpcds1000#027#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.5293159484863281,0.5199752449989319,0.00934070348739624,1.0179637464999232,False,stage,0.0
477,query_228,ext_tpcds1000#055#001,1778841695519,autoslo-32-1778841695519-0,32,1,0.5285899639129639,0.7676547765731812,0.23906481266021729,1.4522689580917358,False,lstm,0.3731271028518677
1147,query_188,ext_tpcds1000#095#001,1778827099259,autoslo-32-1778827099259-0,32,1,0.5225069522857666,0.9304639101028442,0.40795695781707764,1.7807685136795044,False,lstm,0.5770450234413147
2434,query_160,ext_tpcds1000#058#001,1778834328135,autoslo-32-1778834328135-0,32,0,0.5166690349578857,0.7704999844233195,0.2538309494654337,1.4912834567028461,False,stage,0.0
3329,query_268,ext_tpcds1000#041#002,1778845281053,autoslo-16-1778845281053-0,16,0,0.5097270011901855,0.48959118127822876,0.020135819911956787,1.0411278239517836,False,stage,0.0
2242,query_100,ext_tpcds1000#021#002,1778829317324,autoslo-16-1778829317324-0,16,0,0.5046231746673584,0.43480436007181805,0.06981881459554035,1.1605752402850977,False,stage,0.0
480,query_124,ext_tpcds1000#041#002,1778829317324,autoslo-16-1778829317324-0,16,0,0.5033988952636719,0.48959118127822876,0.013807713985443115,1.0282025381858264,False,stage,0.0
2184,query_175,ext_tpcds1000#053#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.5025150775909424,0.6647547086079916,0.1622396310170492,1.3228552500251856,False,stage,0.0
1544,query_163,ext_tpcds1000#027#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.5016331672668457,0.5199752449989319,0.01834207773208618,1.0365647228472217,False,stage,0.0
3008,query_195,ext_tpcds1000#053#002,1778829721533,autoslo-32-1778829721533-0,32,0,0.5004751682281494,0.6647547086079916,0.16427954037984216,1.3282471355401049,False,stage,0.0
2275,query_160,ext_tpcds1000#058#001,1778836931383,autoslo-32-1778836931383-0,32,0,0.496906042098999,0.7704999844233195,0.27359394232432044,1.5505949196524604,False,stage,0.0
3044,query_294,ext_tpcds1000#063#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.4948267936706543,0.5446732725415911,0.04984647887093685,1.1007352057498194,False,stage,0.0
1568,query_175,ext_tpcds1000#053#002,1778836931383,autoslo-32-1778836931383-0,32,0,0.49378204345703125,0.6647547086079916,0.17097266515096032,1.346251281140073,False,stage,0.0
900,query_125,ext_tpcds1000#083#001,1778836790029,autoslo-16-1778836790029-0,16,0,0.49338293075561523,1.692376732826233,1.1989938020706177,3.4301485262863887,False,stage,0.0
2498,query_82,ext_tpcds1000#053#001,1778822227786,autoslo-32-1778822227786-0,32,0,0.4920320510864258,1.794227957725525,1.3021959066390991,3.646567238381728,False,stage,0.0
2177,query_89,ext_tpcds1000#041#001,1778823665762,autoslo-16-1778823665762-0,16,0,0.49148106575012207,0.9217553536097208,0.43027428785959876,1.875464626908655,False,stage,0.0
1029,query_195,ext_tpcds1000#053#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.4912090301513672,0.6647547086079916,0.17354567845662439,1.3533031109040197,False,stage,0.0
2277,query_155,ext_tpcds1000#058#003,1778829721533,autoslo-32-1778829721533-0,32,0,0.489948034286499,0.4864760637283325,0.003471970558166504,1.0071369812762367,False,stage,0.0
1154,query_148,ext_tpcds1000#045#003,1778845494039,autoslo-32-1778845494039-0,32,0,0.4890458583831787,0.4940004348754883,0.00495457649230957,1.0101311081719202,False,stage,0.0
226,query_108,ext_tpcds1000#063#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.4888579547405243,0.5446732725415911,0.055815317801066855,1.1141749198510895,False,stage,0.0
3271,query_101,ext_tpcds1000#053#001,1778827099259,autoslo-32-1778827099259-0,32,0,0.4852750301361084,1.794227957725525,1.3089529275894165,3.697342427081578,False,stage,0.0
417,query_155,ext_tpcds1000#058#003,1778827099259,autoslo-32-1778827099259-0,32,0,0.483004093170166,0.4864760637283325,0.003471970558166504,1.0071882839240107,False,stage,0.0
3456,query_89,ext_tpcds1000#041#001,1778824038818,autoslo-32-1778824038818-0,32,0,0.4794158935546875,0.6757331192493439,0.19631722569465637,1.4094925269144467,False,stage,0.0
3334,query_69,ext_tpcds1000#052#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.47818517684936523,0.22486289342244467,0.25332228342692054,2.1265633007354836,False,stage,0.0
3046,query_124,ext_tpcds1000#041#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.4718329906463623,0.485358198483785,0.01352520783742267,1.0286652440705653,False,stage,0.0
359,query_118,ext_tpcds1000#058#002,1778827099259,autoslo-32-1778827099259-0,32,0,0.47141599655151367,0.4874809980392456,0.016065001487731934,1.0340781848839455,False,stage,0.0
257,query_73,ext_tpcds1000#092#002,1778822227786,autoslo-32-1778822227786-0,32,0,0.47038698196411133,0.5057367086410522,0.03534972667694092,1.0751503082192821,False,stage,0.0
3581,query_50,ext_tpcds1000#021#002,1778822227786,autoslo-32-1778822227786-0,32,1,0.46973109245300293,1.2388800382614136,0.7691489458084106,2.6374239921569824,False,lstm,0.9698026776313782
2597,query_106,ext_tpcds1000#083#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.46970510482788086,1.239635666211446,0.7699305613835652,2.6391786111536923,False,stage,0.0
1793,query_190,ext_tpcds1000#058#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.46608901023864746,0.4874809980392456,0.021391987800598145,1.0458967865164746,False,stage,0.0
3142,query_90,ext_tpcds1000#058#001,1778822227786,autoslo-32-1778822227786-0,32,0,0.4655609130859375,0.7704999844233195,0.30493907133738196,1.6549928543530747,False,stage,0.0
483,query_124,ext_tpcds1000#041#002,1778826668997,autoslo-16-1778826668997-0,16,0,0.46285200119018555,0.48959118127822876,0.026739180088043213,1.0577704752691695,False,stage,0.0
1945,query_125,ext_tpcds1000#084#001,1778841575338,autoslo-16-1778841575338-0,16,1,0.45784902572631836,4.9350905418396,4.477241516113281,10.778860092163086,False,lstm,2.377586841583252
932,query_187,ext_tpcds1000#091#003,1778829317324,autoslo-16-1778829317324-0,16,0,0.45724010467529297,0.44636106491088867,0.010879039764404297,1.0243727345855673,False,stage,0.0
2695,query_112,ext_tpcds1000#019#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.45610499382019043,0.6907179653644562,0.23461297154426575,1.5143836939368325,False,stage,0.0
553,query_158,ext_tpcds1000#041#002,1778834328135,autoslo-32-1778834328135-0,32,0,0.4549720287322998,0.485358198483785,0.03038616975148517,1.0667868964080076,False,stage,0.0
2792,query_95,ext_tpcds1000#083#001,1778845494039,autoslo-32-1778845494039-0,32,0,0.4484748840332031,0.7722451346261161,0.323770250592913,1.7219361933520059,False,stage,0.0
3200,query_196,ext_tpcds1000#041#001,1778830455527,autoslo-8-1778830455527-0,8,0,0.4437129497528076,1.1437186400095622,0.7000056902567546,2.5776093319943167,False,stage,0.0
2754,query_201,ext_tpcds1000#008#003,1778845281053,autoslo-16-1778845281053-0,16,0,0.44226694107055664,0.44226694107055664,0.0,1.0,False,stage,0.0
3105,query_99,ext_tpcds1000#086#001,1778829721533,autoslo-32-1778829721533-0,32,0,0.4420928955078125,0.6046372056007385,0.16254431009292603,1.3676700343854624,False,stage,0.0
453,query_137,ext_tpcds1000#086#002,1778845494039,autoslo-32-1778845494039-0,32,0,0.44009900093078613,0.533942174911499,0.09384317398071285,1.2132319632224555,False,stage,0.0
2339,query_16,ext_tpcds1000#086#002,1778824038818,autoslo-32-1778824038818-0,32,0,0.43901896476745605,0.533942174911499,0.09492321014404292,1.2162166506732182,False,stage,0.0
736,query_264,ext_tpcds1000#091#003,1778845281053,autoslo-16-1778845281053-0,16,0,0.4354820251464844,0.44636106491088867,0.010879039764404297,1.0249816046041047,False,stage,0.0
423,query_125,ext_tpcds1000#083#001,1778836931383,autoslo-32-1778836931383-0,32,0,0.4339439868927002,0.7722451346261161,0.3383011477334159,1.7795963487266075,False,stage,0.0
167,query_280,ext_tpcds1000#008#001,1778841575338,autoslo-16-1778841575338-0,16,0,0.4216630458831787,0.6587332785129547,0.237070232629776,1.5622267233146536,False,stage,0.0
1601,query_121,ext_tpcds1000#084#002,1778836790029,autoslo-16-1778836790029-0,16,0,0.41734886169433594,0.38582324981689453,0.031525611877441406,1.0817099847984872,False,stage,0.0
3108,query_287,ext_tpcds1000#063#003,1778845494039,autoslo-32-1778845494039-0,32,0,0.41518115997314453,0.42282605171203613,0.0076448917388916016,1.0184133878796093,False,stage,0.0
